date,time,customer id,branch,customer name,age,sex,education,course,subject,type,hours,total cost,membership,gift voucher
17/09/2023,8:49 pm,193,Ekkamai,Debra Parisian,15,F,GED,1 week marathon,Science,online,11 am - 12 pm,2990,Premium,500
20/11/2023,1:37 pm,194,Samyan,Cesar Blick PhD,19,M,Bachelor,1 week marathon,Math,online,8 am - 9 am,2990,Standard,100
28/04/2023,7:08 pm,195,Ekkamai,Doreen Wolff,20,F,Bachelor,1 day miracle,Social Studies,online,11 am - 12 pm,490,None,200
27/05/2023,6:04 pm,196,Ekkamai,Salvatore Hegmann,7,M,Primary,2 week fornight,Science,online,6 pm - 7 pm,5990,None,200
15/07/2023,4:35 pm,197,Samyan,Steve Schowalter,20,M,Bachelor,1 day miracle,Social Studies,online,8 pm - 9 pm,490,Standard,100
05/01/2023,3:00 pm,198,Samyan,Reginald Keeling,13,M,GED,2 week fornight,Science,onsite,10 am - 11 am,5990,Premium,200
10/06/2023,7:31 pm,199,Ekkamai,Kerry Schulist II,15,M,Secondary,1 month pack,Math,onsite,3 pm - 4 pm,8990,Premium,100
10/08/2023,9:03 pm,200,Ekkamai,Eula Gleichner,10,F,Primary,2 week fornight,Language,onsite,8 am - 9 am,5990,Premium,100
15/03/2023,9:20 pm,201,Samyan,Fred Gibson DDS,15,M,Vocational,1 week marathon,Language,online,8 am - 9 am,2990,None,500
13/10/2023,2:37 pm,202,Samyan,Pauline Altenwerth,11,F,Primary,2 week fornight,Science,online,8 pm - 9 pm,5990,Premium,500
12/06/2023,2:42 pm,203,Ekkamai,Terry Nikolaus,11,F,Primary,1 month pack,Science,onsite,4 pm - 5 pm,8990,Premium,100
04/09/2023,11:13 am,204,Bangkrapi,Jim Rutherford,11,M,Primary,1 week marathon,Math,online,6 pm - 7 pm,2990,Standard,100
06/11/2023,5:13 pm,205,Ekkamai,Herman Boehm,7,M,Primary,2 week fornight,Science,onsite,1 pm - 2 pm,5990,Standard,100
04/09/2023,2:04 pm,206,Ekkamai,Annette Rowe Jr.,16,F,Vocational,1 day miracle,Social Studies,online,9 am - 10 am,490,None,200
14/04/2023,6:25 pm,207,Samyan,Norman Brakus,14,M,Secondary,1 week marathon,Math,onsite,11 am - 12 pm,2990,Standard,1000
31/05/2023,12:37 pm,208,Samyan,Gwendolyn Herzog,14,F,Secondary,2 week fornight,Social Studies,online,1 pm - 2 pm,5990,Standard,200
23/05/2023,7:31 pm,209,Samyan,Brooke Greenfelder I,19,F,Bachelor,1 week marathon,Math,onsite,12 pm - 1 pm,2990,None,200
10/08/2023,8:11 am,210,Ekkamai,Beth Bernier,20,F,Bachelor,1 day miracle,Language,onsite,2 pm - 3 pm,490,None,100
05/04/2023,8:13 pm,211,Ladkrabang,Wade Sanford,15,M,Secondary,1 day miracle,Social Studies,onsite,2 pm - 3 pm,490,None,100
13/01/2023,8:35 am,212,Bangkrapi,Stewart Jones,17,M,Vocational,1 week marathon,Math,onsite,8 pm - 9 pm,2990,Premium,500
13/11/2023,9:00 am,213,Samyan,Annie Zieme,16,F,Secondary,1 week marathon,Math,online,6 pm - 7 pm,2990,None,200
26/09/2023,2:09 pm,214,Ekkamai,Fernando Hettinger,18,M,Secondary,1 month pack,Math,onsite,5 pm - 6 pm,8990,None,200
21/02/2023,6:16 pm,215,Samyan,Claude Schmeler,16,M,GED,1 day miracle,Science,online,9 pm - 10 pm,490,Premium,100
18/05/2023,12:43 pm,216,Ekkamai,Alfred Cremin,19,M,Bachelor,2 week fornight,Language,onsite,10 am - 11 am,5990,Premium,100
05/07/2023,7:54 pm,217,Ekkamai,Mattie Frami,15,F,GED,1 week marathon,Language,onsite,3 pm - 4 pm,2990,Premium,100
04/08/2023,12:28 pm,218,Ladkrabang,Charles Ziemann Jr.,16,M,Vocational,1 month pack,Language,online,6 pm - 7 pm,8990,Standard,1000
21/06/2023,10:33 am,219,Ladkrabang,Rosemarie Schumm,10,F,Primary,1 month pack,Science,online,7 pm - 8 pm,8990,Standard,500
22/08/2023,6:51 pm,220,Samyan,Edward Price,14,M,Vocational,1 week marathon,Social Studies,online,3 pm - 4 pm,2990,Premium,100
06/05/2023,11:50 am,221,Samyan,Annette Gutmann,8,F,Primary,1 month pack,Math,online,7 pm - 8 pm,8990,Premium,1000
09/07/2023,3:48 pm,222,Ladkrabang,Krystal Jerde,14,F,GED,1 day miracle,Language,onsite,9 am - 10 am,490,Premium,200
12/06/2023,9:01 am,223,Bangkrapi,Garrett Leannon,19,M,Bachelor,1 week marathon,Social Studies,online,8 pm - 9 pm,2990,Standard,200
24/06/2023,8:58 pm,224,Ekkamai,Wesley Borer DVM,19,M,Bachelor,1 day miracle,Math,online,11 am - 12 pm,490,Premium,100
06/12/2023,8:40 am,225,Samyan,Dwight Kerluke MD,12,M,Primary,1 month pack,Science,online,9 pm - 10 pm,8990,None,500
05/08/2023,6:31 pm,226,Samyan,Karen Predovic,17,F,Vocational,1 week marathon,Math,online,11 am - 12 pm,2990,None,100
16/07/2023,6:21 pm,227,Samyan,Ellen Fisher,19,F,Bachelor,1 day miracle,Science,onsite,11 am - 12 pm,490,Premium,100
11/02/2023,7:17 pm,228,Samyan,Kenneth Rau,10,M,Primary,2 week fornight,Science,onsite,11 am - 12 pm,5990,Standard,100
01/08/2023,7:12 pm,229,Ekkamai,Kara Gottlieb,19,F,Bachelor,2 week fornight,Math,onsite,3 pm - 4 pm,5990,Standard,100
20/02/2023,5:31 pm,230,Samyan,Edgar Gutkowski-O'Connell,16,M,GED,1 week marathon,Math,onsite,10 am - 11 am,2990,Standard,100
13/04/2023,10:14 am,231,Ekkamai,Salvador Dooley,13,M,Vocational,2 week fornight,Science,onsite,5 pm - 6 pm,5990,None,200
20/11/2023,5:01 pm,232,Samyan,Kathleen Cassin,8,F,Primary,1 day miracle,Math,onsite,11 am - 12 pm,490,None,500
30/05/2023,12:58 pm,233,Samyan,Sandra Von,8,F,Primary,2 week fornight,Language,onsite,8 pm - 9 pm,5990,Premium,100
14/08/2023,2:49 pm,234,Ladkrabang,Rufus Lang,14,M,Vocational,2 week fornight,Language,onsite,6 pm - 7 pm,5990,Standard,100
17/04/2023,3:34 pm,235,Ekkamai,Elijah Carroll,9,M,Primary,1 day miracle,Science,onsite,10 am - 11 am,490,None,100
09/06/2023,5:08 pm,236,Ladkrabang,Becky Barton,7,F,Primary,1 day miracle,Social Studies,onsite,3 pm - 4 pm,490,Standard,500
30/12/2023,9:19 pm,237,Samyan,Bernard Klocko-Thompson,13,M,Secondary,1 week marathon,Math,online,8 am - 9 am,2990,None,100
07/06/2023,3:08 pm,238,Samyan,Antonio Bode,8,M,Primary,1 week marathon,Social Studies,online,9 am - 10 am,2990,Standard,100
31/01/2023,2:38 pm,239,Ekkamai,John Gleason,17,M,GED,2 week fornight,Social Studies,online,2 pm - 3 pm,5990,Premium,500
21/07/2023,11:30 am,240,Samyan,Jeanne Rath III,14,F,GED,1 day miracle,Science,online,8 pm - 9 pm,490,None,1000
14/07/2023,6:21 pm,241,Samyan,Miss Carole Wyman,15,F,Secondary,1 month pack,Social Studies,onsite,8 am - 9 am,8990,Premium,100
22/04/2023,4:31 pm,242,Ladkrabang,Mrs. Olga Quitzon,18,F,GED,1 month pack,Science,onsite,8 am - 9 am,8990,Premium,100
11/08/2023,8:05 pm,243,Ekkamai,Terry Hammes,14,F,GED,1 week marathon,Social Studies,onsite,6 pm - 7 pm,2990,None,200
18/02/2023,2:21 pm,244,Samyan,Marcus Crona,18,M,Vocational,2 week fornight,Math,onsite,12 pm - 1 pm,5990,Standard,100
22/02/2023,7:38 pm,245,Samyan,Hugh Kilback,7,M,Primary,2 week fornight,Science,onsite,11 am - 12 pm,5990,Premium,100
02/09/2023,11:44 am,246,Samyan,Sherman Stracke IV,17,M,GED,1 month pack,Science,onsite,4 pm - 5 pm,8990,Premium,100
13/03/2023,11:29 am,247,Samyan,Arturo Littel MD,19,M,Bachelor,1 week marathon,Math,onsite,8 am - 9 am,2990,Standard,100
30/10/2023,8:26 am,248,Samyan,Phyllis Quigley,10,F,Primary,1 day miracle,Language,online,5 pm - 6 pm,490,None,100
24/08/2023,8:48 am,249,Ekkamai,Claude Zulauf,13,M,Secondary,1 week marathon,Science,online,3 pm - 4 pm,2990,Premium,200
07/03/2023,7:41 pm,250,Ladkrabang,Edna McClure,15,F,Vocational,2 week fornight,Math,online,6 pm - 7 pm,5990,None,100
10/07/2023,10:08 am,251,Ekkamai,Lora Gislason,10,F,Primary,1 day miracle,Science,online,12 pm - 1 pm,490,Premium,1000
04/05/2023,6:22 pm,252,Samyan,Philip Emard,8,M,Primary,1 day miracle,Science,online,12 pm - 1 pm,490,None,1000
16/05/2023,6:00 pm,253,Ladkrabang,Terrance Kuphal,20,M,Bachelor,2 week fornight,Math,online,10 am - 11 am,5990,Premium,100
28/11/2023,11:16 am,254,Ekkamai,Gretchen Boehm,9,F,Primary,1 day miracle,Social Studies,online,3 pm - 4 pm,490,Standard,100
13/01/2023,9:57 pm,255,Bangkrapi,Tamara Lesch,13,F,GED,1 month pack,Science,onsite,4 pm - 5 pm,8990,Standard,100
12/06/2023,5:49 pm,256,Samyan,Arnold Schultz,16,M,Secondary,1 month pack,Language,onsite,6 pm - 7 pm,8990,Standard,500
31/10/2023,6:06 pm,257,Ekkamai,Omar Leuschke,16,M,Vocational,1 month pack,Language,online,6 pm - 7 pm,8990,Premium,100
25/01/2023,8:34 am,258,Ekkamai,Carolyn Crona,12,F,Primary,1 month pack,Math,onsite,9 am - 10 am,8990,Standard,1000
08/08/2023,2:02 pm,259,Samyan,Oliver Toy,17,M,GED,1 month pack,Language,onsite,2 pm - 3 pm,8990,None,100
22/11/2023,5:32 pm,260,Ekkamai,Gladys Zemlak,12,F,Primary,1 week marathon,Science,onsite,11 am - 12 pm,2990,Premium,100
13/01/2023,9:44 am,261,Bangkrapi,Marianne Will,19,F,Bachelor,2 week fornight,Science,onsite,1 pm - 2 pm,5990,None,200
26/08/2023,4:34 pm,262,Samyan,Faye Dickinson,14,F,Secondary,1 month pack,Social Studies,online,8 pm - 9 pm,8990,Premium,100
17/08/2023,4:57 pm,263,Ladkrabang,Angel Pollich,20,M,Bachelor,2 week fornight,Math,online,6 pm - 7 pm,5990,None,200
09/08/2023,9:42 pm,264,Samyan,Vincent Kshlerin,20,M,Bachelor,1 month pack,Math,onsite,8 am - 9 am,8990,None,200
24/05/2023,9:59 am,265,Ladkrabang,Dave Jenkins,19,M,Bachelor,1 month pack,Language,online,7 pm - 8 pm,8990,Premium,100
14/01/2023,4:00 pm,266,Bangkrapi,Daisy Hoeger,10,F,Primary,2 week fornight,Math,online,2 pm - 3 pm,5990,None,100
04/10/2023,12:50 pm,267,Ekkamai,Jay Hackett,16,M,Vocational,1 month pack,Science,online,1 pm - 2 pm,8990,Standard,200
20/12/2023,8:32 am,268,Ekkamai,Leland Keeling,18,M,Vocational,2 week fornight,Science,online,1 pm - 2 pm,5990,Standard,200
01/05/2023,5:23 pm,269,Ladkrabang,Nichole Veum,20,F,Bachelor,1 month pack,Math,online,9 am - 10 am,8990,Premium,100
17/05/2023,3:24 pm,270,Ekkamai,Alan Moore,16,M,GED,1 month pack,Social Studies,online,9 pm - 10 pm,8990,Premium,100
01/10/2023,9:47 am,271,Samyan,Bryant Leannon,20,M,Bachelor,1 day miracle,Social Studies,online,3 pm - 4 pm,490,Premium,100
13/11/2023,1:30 pm,272,Ekkamai,Lester Turcotte,9,M,Primary,1 day miracle,Math,online,2 pm - 3 pm,490,None,200
06/01/2023,12:16 pm,273,Ekkamai,Shelia Reichel,10,F,Primary,1 week marathon,Social Studies,online,8 am - 9 am,2990,Standard,500
07/04/2023,7:44 pm,274,Ekkamai,Julio Pagac,13,M,Secondary,1 month pack,Social Studies,online,5 pm - 6 pm,8990,Standard,100
27/05/2023,5:42 pm,275,Ekkamai,Delbert Jacobs,15,M,Vocational,2 week fornight,Social Studies,onsite,4 pm - 5 pm,5990,None,500
13/08/2023,8:29 pm,276,Ladkrabang,Marilyn Hansen,9,F,Primary,1 day miracle,Social Studies,onsite,12 pm - 1 pm,490,Premium,200
10/01/2023,10:50 am,277,Ekkamai,Edgar Ernser,10,M,Primary,2 week fornight,Language,onsite,11 am - 12 pm,5990,Standard,100
15/12/2023,9:09 am,278,Ekkamai,Cassandra Boyle,18,F,GED,1 day miracle,Language,online,7 pm - 8 pm,490,Premium,200
22/11/2023,12:59 pm,279,Bangkrapi,Neil Lynch,14,M,Vocational,2 week fornight,Science,online,10 am - 11 am,5990,None,100
25/01/2023,4:24 pm,280,Ladkrabang,Ollie Franecki,18,F,Secondary,2 week fornight,Science,online,5 pm - 6 pm,5990,Premium,500
12/06/2023,6:24 pm,281,Ekkamai,Violet Robel DDS,8,F,Primary,1 week marathon,Science,online,8 pm - 9 pm,2990,None,500
13/05/2023,1:57 pm,282,Ekkamai,Sherman Streich,7,M,Primary,1 day miracle,Math,online,8 pm - 9 pm,490,Standard,100
27/05/2023,5:36 pm,283,Samyan,Holly Mraz,10,F,Primary,2 week fornight,Math,onsite,8 am - 9 am,5990,Standard,200
20/11/2023,10:00 am,284,Samyan,Penny Gutmann,16,F,GED,1 day miracle,Science,online,3 pm - 4 pm,490,Premium,100
22/02/2023,8:03 am,285,Ekkamai,Donald Gislason,9,M,Primary,1 day miracle,Language,online,1 pm - 2 pm,490,Standard,100
04/09/2023,12:35 pm,286,Ladkrabang,Doyle Runolfsson,18,M,Vocational,1 day miracle,Science,onsite,7 pm - 8 pm,490,None,1000
02/11/2023,12:35 pm,287,Samyan,Roman Swift,9,M,Primary,1 week marathon,Social Studies,online,12 pm - 1 pm,2990,None,200
21/08/2023,2:33 pm,288,Samyan,Jessica Beahan,14,F,Vocational,1 week marathon,Language,online,9 pm - 10 pm,2990,None,100
04/12/2023,4:16 pm,289,Samyan,Gilberto Hodkiewicz MD,18,M,Secondary,1 day miracle,Math,online,10 am - 11 am,490,None,100
12/03/2023,12:28 pm,290,Samyan,Sue Larkin,9,F,Primary,1 day miracle,Math,online,3 pm - 4 pm,490,Standard,200
04/05/2023,8:07 pm,291,Ekkamai,Ernest Wisoky,7,M,Primary,1 month pack,Language,onsite,2 pm - 3 pm,8990,Premium,100
15/04/2023,12:43 pm,292,Ekkamai,Gregg Muller,10,M,Primary,2 week fornight,Math,online,5 pm - 6 pm,5990,Standard,500
16/06/2023,3:54 pm,293,Ekkamai,Wanda Greenfelder,17,F,Vocational,1 day miracle,Science,onsite,9 pm - 10 pm,490,Standard,500
05/06/2023,12:02 pm,294,Samyan,Randall Cartwright,13,M,Secondary,1 day miracle,Math,onsite,1 pm - 2 pm,490,Premium,200
25/08/2023,8:25 am,295,Ekkamai,Rose Greenfelder,9,F,Primary,1 month pack,Math,online,3 pm - 4 pm,8990,Premium,1000
26/01/2023,1:27 pm,296,Samyan,Hattie Schowalter,19,F,Bachelor,1 month pack,Math,onsite,4 pm - 5 pm,8990,Premium,1000
28/07/2023,12:36 pm,297,Ekkamai,Angelina Koelpin,7,F,Primary,1 week marathon,Language,onsite,8 pm - 9 pm,2990,Premium,1000
20/09/2023,7:17 pm,298,Ekkamai,Miss Kelli Mosciski,11,F,Primary,2 week fornight,Social Studies,onsite,8 am - 9 am,5990,Standard,100
25/10/2023,9:50 am,299,Samyan,Erick Koch,12,M,Primary,1 month pack,Science,online,5 pm - 6 pm,8990,Premium,500
27/09/2023,2:45 pm,300,Samyan,Hazel Beatty III,15,F,Vocational,1 day miracle,Language,onsite,8 pm - 9 pm,490,Premium,500
18/06/2023,9:37 am,301,Samyan,Evan Veum,20,M,Bachelor,2 week fornight,Language,onsite,9 pm - 10 pm,5990,Premium,100
22/08/2023,5:13 pm,302,Samyan,Roberta Altenwerth,8,F,Primary,2 week fornight,Math,online,11 am - 12 pm,5990,Standard,100
18/10/2023,2:28 pm,303,Ladkrabang,Traci Kreiger,9,F,Primary,2 week fornight,Math,online,8 pm - 9 pm,5990,None,100
03/10/2023,5:09 pm,304,Samyan,Pearl Tillman,14,F,Secondary,2 week fornight,Language,onsite,9 pm - 10 pm,5990,Premium,100
23/12/2023,9:01 am,305,Ekkamai,Rosa Schaefer,18,F,Secondary,1 month pack,Math,onsite,4 pm - 5 pm,8990,None,100
17/07/2023,9:59 pm,306,Ekkamai,David Ruecker,11,M,Primary,2 week fornight,Science,online,11 am - 12 pm,5990,Standard,500
13/12/2023,8:49 am,307,Ekkamai,Nathan Breitenberg,10,M,Primary,2 week fornight,Language,onsite,12 pm - 1 pm,5990,Premium,100
25/07/2023,4:50 pm,308,Samyan,Rolando Kshlerin DDS,19,M,Bachelor,2 week fornight,Science,online,12 pm - 1 pm,5990,Premium,100
29/10/2023,3:43 pm,309,Ekkamai,Mrs. Barbara Brown,20,F,Bachelor,1 week marathon,Social Studies,online,12 pm - 1 pm,2990,None,100
01/03/2023,12:05 pm,310,Bangkrapi,Wanda Daniel,17,F,Vocational,1 month pack,Math,online,6 pm - 7 pm,8990,None,100
15/07/2023,1:00 pm,311,Samyan,Natalie Hickle,18,F,Secondary,1 week marathon,Science,online,3 pm - 4 pm,2990,None,100
05/04/2023,8:57 am,312,Samyan,Erik Hodkiewicz-Hermiston,15,M,Vocational,1 week marathon,Social Studies,online,8 am - 9 am,2990,Standard,100
24/10/2023,2:28 pm,313,Ekkamai,Henrietta Bednar,9,F,Primary,1 week marathon,Science,online,3 pm - 4 pm,2990,None,200
26/02/2023,7:04 pm,314,Samyan,Jamie Aufderhar,8,F,Primary,1 week marathon,Math,onsite,8 pm - 9 pm,2990,Standard,500
18/09/2023,2:32 pm,315,Ekkamai,Robyn Gorczany,16,F,GED,1 day miracle,Social Studies,onsite,10 am - 11 am,490,Premium,200
16/05/2023,3:06 pm,316,Ekkamai,Cedric Ward,10,M,Primary,1 week marathon,Science,online,5 pm - 6 pm,2990,Standard,100
12/10/2023,9:33 am,317,Ekkamai,Melvin Hills,14,M,Secondary,1 month pack,Science,online,9 pm - 10 pm,8990,Standard,100
11/09/2023,9:51 pm,318,Samyan,Margie Johnston,17,F,Vocational,1 day miracle,Social Studies,onsite,8 am - 9 am,490,Standard,500
02/09/2023,5:41 pm,319,Ladkrabang,Henry Daugherty,7,M,Primary,2 week fornight,Math,online,2 pm - 3 pm,5990,None,100
08/02/2023,11:47 am,320,Ladkrabang,Clinton Heaney,16,M,Secondary,2 week fornight,Language,onsite,11 am - 12 pm,5990,None,100
24/08/2023,2:24 pm,321,Ladkrabang,Melvin Grant,10,M,Primary,1 week marathon,Language,onsite,8 pm - 9 pm,2990,None,200
28/08/2023,7:07 pm,322,Ekkamai,Troy Satterfield,17,M,Vocational,2 week fornight,Social Studies,online,6 pm - 7 pm,5990,Standard,1000
22/07/2023,4:01 pm,323,Samyan,Laurence Carter MD,13,M,Vocational,2 week fornight,Science,onsite,9 am - 10 am,5990,Standard,100
03/03/2023,2:38 pm,324,Bangkrapi,Terrance Kuphal-Hand I,7,M,Primary,1 week marathon,Science,onsite,10 am - 11 am,2990,Premium,100
06/03/2023,9:14 am,325,Ekkamai,Belinda Boyle,14,F,Secondary,2 week fornight,Social Studies,online,10 am - 11 am,5990,Premium,100
29/10/2023,12:14 pm,326,Ekkamai,Vera Olson DDS,12,F,Primary,1 week marathon,Science,online,6 pm - 7 pm,2990,Standard,100
07/03/2023,2:45 pm,327,Samyan,Dustin Donnelly,10,M,Primary,1 day miracle,Social Studies,onsite,3 pm - 4 pm,490,None,100
14/08/2023,1:46 pm,328,Samyan,Pat Cruickshank,9,M,Primary,1 month pack,Science,online,6 pm - 7 pm,8990,Standard,100
23/07/2023,12:56 pm,329,Ladkrabang,Rodney Schumm,11,M,Primary,1 month pack,Math,online,6 pm - 7 pm,8990,Standard,100
23/11/2023,11:00 am,330,Samyan,Lewis Kessler III,17,M,Vocational,1 day miracle,Social Studies,online,9 am - 10 am,490,Premium,100
02/06/2023,10:21 am,331,Samyan,Judith Gibson-Grady,18,F,GED,1 month pack,Math,online,11 am - 12 pm,8990,Premium,100
07/01/2023,1:16 pm,332,Ekkamai,Vanessa Terry,9,F,Primary,1 day miracle,Language,onsite,12 pm - 1 pm,490,Standard,100
09/01/2023,4:27 pm,333,Ladkrabang,Jimmy Keeling,20,M,Bachelor,1 month pack,Math,online,12 pm - 1 pm,8990,Premium,100
05/07/2023,6:56 pm,334,Samyan,Erica Stiedemann,20,F,Bachelor,2 week fornight,Science,online,12 pm - 1 pm,5990,Premium,200
03/03/2023,4:22 pm,335,Samyan,Danny Shanahan,12,M,Primary,1 month pack,Math,onsite,1 pm - 2 pm,8990,Standard,100
15/08/2023,5:33 pm,336,Ladkrabang,Freda Brekke-Sporer,20,F,Bachelor,1 day miracle,Language,online,3 pm - 4 pm,490,Premium,100
16/12/2023,4:39 pm,337,Ekkamai,Todd Moore,20,M,Bachelor,1 month pack,Science,online,12 pm - 1 pm,8990,Standard,100
06/02/2023,7:29 pm,338,Ladkrabang,Miguel Schroeder,12,M,Primary,1 month pack,Language,onsite,2 pm - 3 pm,8990,None,100
29/10/2023,8:10 am,339,Samyan,Miss Teresa Durgan,16,F,Vocational,1 day miracle,Science,online,8 am - 9 am,490,Premium,100
06/11/2023,9:42 pm,340,Ekkamai,Essie O'Reilly,11,F,Primary,1 month pack,Social Studies,online,5 pm - 6 pm,8990,None,100
19/11/2023,7:04 pm,341,Bangkrapi,Mrs. Brooke Lakin,20,F,Bachelor,2 week fornight,Science,online,12 pm - 1 pm,5990,Premium,200
30/05/2023,1:42 pm,342,Ladkrabang,Nettie Wolf,18,F,GED,2 week fornight,Science,online,9 pm - 10 pm,5990,Standard,100
31/08/2023,9:31 pm,343,Samyan,Lee Hills,20,M,Bachelor,2 week fornight,Language,onsite,8 am - 9 am,5990,Standard,200
11/01/2023,11:39 am,344,Ekkamai,Karla Bernhard,16,F,GED,1 month pack,Science,online,4 pm - 5 pm,8990,None,100
28/06/2023,9:29 pm,345,Samyan,Loretta Kuphal,9,F,Primary,1 day miracle,Language,online,1 pm - 2 pm,490,None,500
13/01/2023,8:15 pm,346,Samyan,Julius McDermott,12,M,Primary,1 day miracle,Language,online,2 pm - 3 pm,490,Premium,100
04/08/2023,11:47 am,347,Samyan,Georgia Hermiston,10,F,Primary,1 week marathon,Science,onsite,1 pm - 2 pm,2990,Premium,100
13/08/2023,7:52 pm,348,Samyan,Shannon Wintheiser,8,F,Primary,1 week marathon,Math,online,3 pm - 4 pm,2990,Premium,500
06/02/2023,1:23 pm,349,Bangkrapi,Walter Roberts,7,M,Primary,1 month pack,Science,onsite,10 am - 11 am,8990,None,100
29/07/2023,1:25 pm,350,Ladkrabang,Enrique Cartwright,13,M,GED,2 week fornight,Language,online,10 am - 11 am,5990,Premium,100
03/08/2023,9:27 pm,351,Samyan,Micheal Klein,16,M,Secondary,2 week fornight,Math,onsite,4 pm - 5 pm,5990,Standard,100
27/01/2023,10:19 am,352,Samyan,Bridget Bergstrom,19,F,Bachelor,1 month pack,Math,onsite,9 am - 10 am,8990,Premium,100
03/04/2023,6:24 pm,353,Ekkamai,Kelly Botsford,9,F,Primary,1 month pack,Social Studies,online,1 pm - 2 pm,8990,Standard,100
21/02/2023,5:00 pm,354,Samyan,Ryan Schumm,9,M,Primary,1 day miracle,Language,online,3 pm - 4 pm,490,None,100
06/12/2023,7:54 pm,355,Samyan,Dolores Leannon,8,F,Primary,1 month pack,Social Studies,online,5 pm - 6 pm,8990,Premium,100
29/05/2023,3:50 pm,356,Ekkamai,Andres McCullough,15,M,Secondary,2 week fornight,Science,online,10 am - 11 am,5990,None,100
15/10/2023,3:24 pm,357,Samyan,Hector Kautzer,18,M,Secondary,1 day miracle,Language,online,3 pm - 4 pm,490,None,100
13/08/2023,5:18 pm,358,Samyan,Josephine McGlynn,20,F,Bachelor,1 week marathon,Science,onsite,2 pm - 3 pm,2990,Premium,200
17/12/2023,8:07 am,359,Samyan,Seth Legros,10,M,Primary,1 week marathon,Language,onsite,8 am - 9 am,2990,None,200
31/03/2023,11:42 am,360,Samyan,Hattie Kuhn,11,F,Primary,1 month pack,Language,online,10 am - 11 am,8990,Standard,100
18/07/2023,8:34 pm,361,Samyan,Jonathon Stiedemann,9,M,Primary,1 month pack,Language,onsite,8 pm - 9 pm,8990,Standard,200
16/10/2023,9:17 pm,362,Ekkamai,Jonathon Kulas,18,M,Vocational,1 week marathon,Science,onsite,11 am - 12 pm,2990,None,200
17/12/2023,8:51 am,363,Ekkamai,Madeline Gottlieb,20,F,Bachelor,1 day miracle,Language,online,3 pm - 4 pm,490,None,100
12/05/2023,2:23 pm,364,Ekkamai,Sadie Quitzon,16,F,Secondary,1 month pack,Math,onsite,8 am - 9 am,8990,None,100
19/11/2023,9:44 pm,365,Ekkamai,Julian Koss-Jakubowski,16,M,Vocational,1 day miracle,Math,online,3 pm - 4 pm,490,Standard,100
30/07/2023,3:03 pm,366,Samyan,Alejandro Sauer I,18,M,Vocational,2 week fornight,Social Studies,onsite,3 pm - 4 pm,5990,None,500
04/10/2023,1:44 pm,367,Ekkamai,Shari Labadie,18,F,Secondary,1 month pack,Math,online,11 am - 12 pm,8990,None,100
29/10/2023,8:59 am,368,Ekkamai,Jeannette Jacobs,17,F,Vocational,2 week fornight,Math,online,6 pm - 7 pm,5990,Premium,200
30/11/2023,9:26 am,369,Ekkamai,Jean Walsh,11,F,Primary,1 day miracle,Science,online,2 pm - 3 pm,490,Premium,100
12/08/2023,8:40 pm,370,Ladkrabang,Mrs. Elsa Raynor,19,F,Bachelor,1 day miracle,Science,onsite,8 pm - 9 pm,490,Premium,200
05/04/2023,6:50 pm,371,Ekkamai,Miss Ida Pollich,13,F,Secondary,2 week fornight,Science,online,8 pm - 9 pm,5990,None,500
02/02/2023,8:10 pm,372,Ekkamai,Jerry King,16,M,Vocational,1 week marathon,Science,online,3 pm - 4 pm,2990,Standard,100
25/07/2023,9:19 pm,373,Ekkamai,Luke Kuhic,7,M,Primary,2 week fornight,Social Studies,onsite,4 pm - 5 pm,5990,None,500
15/02/2023,10:28 am,374,Samyan,Leon Koch,9,M,Primary,1 month pack,Math,online,7 pm - 8 pm,8990,None,100
03/08/2023,8:01 pm,375,Ladkrabang,Barry Kris,18,M,Secondary,1 week marathon,Social Studies,online,7 pm - 8 pm,2990,Premium,100
10/08/2023,6:09 pm,376,Ekkamai,Miss Alexandra Rohan,14,F,Vocational,1 week marathon,Language,onsite,8 am - 9 am,2990,Premium,200
19/09/2023,4:19 pm,377,Ekkamai,Nadine Zboncak,19,F,Bachelor,1 week marathon,Math,onsite,10 am - 11 am,2990,Premium,100
27/01/2023,5:03 pm,378,Samyan,Christopher Spencer,14,M,Vocational,2 week fornight,Language,online,6 pm - 7 pm,5990,Standard,200
